TYPE,SITE_ID,SITE_PID,SITE_TYPE,NAME_ENG,NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,REALM,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,GOVSUBTYPE,OWN_TYPE,OWNSUBTYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,PRNT_ISO3,ISO3,SUPP_INFO,CONS_OBJ,INLND_WTRS,OECM_ASMT
Polygon,555626127,555626127,PA,Estancia Santa Catalina,Estancia Santa Catalina,Reserva Privada de Uso Múltiple,Private Multiple Use Reserve,National,VI,Not Applicable,Terrestrial,0,0,17.73,10.1432176641208,Not Applicable,0,Designated,2014,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555626128,555626128,PA,Santa Fe la Vieja,Santa Fe la Vieja,Parque Arqueológico,Archaeological Park,National,VI,Not Applicable,Terrestrial,0,0,0.69,0.980322655644349,Not Applicable,0,Designated,1970,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555626129,555626129,PA,San Justo,San Justo,Reserva Municipal,Municipal Reserve,National,II,Not Applicable,Terrestrial,0,0,0.2,0.140139493415064,Not Applicable,0,Designated,1991,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555626130,555626130,PA,Granja Esperanza,Granja Esperanza,Reserva Universitaria de Recursos,University Resource Reserve,National,VI,Not Applicable,Terrestrial,0,0,0.33,0.654061394943634,Not Applicable,0,Designated,1979,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555635835,555635835_1,PA,Iberá - Núcleo Cambyretá,Iberá - Núcleo Cambyretá,Parque Nacional,National Park,National,II,Not Applicable,Terrestrial,0,0,240,234.818165069314,Not Applicable,0,Designated,2018,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,https://sib.gob.ar/archivos/PG_PN_Ibera.pdf,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555635835,555635835_2,PA,Iberá - Rincón del Socorro/Iberá,Iberá - Rincón del Socorro/Iberá,Parque Nacional,National Park,National,II,Not Applicable,Terrestrial,0,0,145,149.819505864681,Not Applicable,0,Designated,2018,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,https://sib.gob.ar/archivos/PG_PN_Ibera.pdf,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555635835,555635835_3,PA,Iberá - Núcleo San Nicolás/San Alonso,Iberá - Núcleo San Nicolás/San Alonso,Parque Nacional,National Park,National,II,Not Applicable,Terrestrial,0,0,1110,1079.7539895131,Not Applicable,0,Designated,2018,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,https://sib.gob.ar/archivos/PG_PN_Ibera.pdf,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555635835,555635835_4,PA,Iberá - Núcleo Carambola,Iberá - Núcleo Carambola,Parque Nacional,National Park,National,II,Not Applicable,Terrestrial,0,0,103,103.120856440454,Not Applicable,0,Designated,2018,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,https://sib.gob.ar/archivos/PG_PN_Ibera.pdf,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555635836,555635836_1,PA,Iberá - Rincón del Socorro/Iberá,Iberá - Rincón del Socorro/Iberá,Reserva Nacional,National Reserve,National,VI,Not Applicable,Terrestrial,0,0,160,159.998663576326,Not Applicable,0,Designated,2018,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,https://sib.gob.ar/archivos/PG_PN_Ibera.pdf,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555635836,555635836_2,PA,Iberá - Núcleo Carambola,Iberá - Núcleo Carambola,Reserva Nacional,National Reserve,National,VI,Not Applicable,Terrestrial,0,0,77,75.1363406079596,Not Applicable,0,Designated,2018,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,https://sib.gob.ar/archivos/PG_PN_Ibera.pdf,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555635842,555635842,PA,Reserva Natural Villavicencio,Reserva Natural Villavicencio,"Sitio Ramsar, Humedal de Importancia Internacional",Wetland of International Importance (Ramsar Site),International,V,"(ii);(iii)",Terrestrial,0,0,622.44,624.292357815091,Not Applicable,0,Designated,2017,Not Reported,Not Applicable,Multiple ownership,Not Reported,"Dirección de Recursos Naturales Renovables; Gobierno de Mendoza",Yes,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636344,555636344,PA,Lagunas de San Vicente,Lagunas de San Vicente,Reserva Natural Municipal,Municipal Nature Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,1.32,7.18673482352112,Not Applicable,0,Designated,1998,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636419,555636419,PA,Laguna Brava,Laguna Brava,Reserva Natural Provincial,Provincial Nature Reserve,National,VI,Not Applicable,Terrestrial,0,0,2.08,0.798034484380206,Not Applicable,0,Designated,2012,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555637344,555637344,PA,Traslasierra,Traslasierra,Parque Nacional,National Park,National,II,Not Applicable,Terrestrial,0,0,271.69,278.363646749409,Not Applicable,0,Designated,2018,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555637345,555637345,PA,Aconquija,Aconquija,Parque Nacional,National Park,National,II,Not Applicable,Terrestrial,0,0,4.9994,651.278107472392,Not Applicable,0,Designated,2018,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,https://sib.gob.ar/archivos/PG_PNCAlisos_julio_2016_comp.pdf,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555637346,555637346,PA,Ñochilei-co,Ñochilei-co,Reserva Natural,Nature Reserve,National,VI,Not Applicable,Terrestrial,0,0,400,247.695351232778,Not Applicable,0,Designated,2013,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555637347,555637347,PA,Salitral Encantado,Salitral Encantado,Reserva Natural,Nature Reserve,National,VI,Not Applicable,Terrestrial,0,0,600,968.644396952945,Not Applicable,0,Designated,2017,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555637348,555637348,PA,Serranias de Zapla,Serranias de Zapla,Reserva Ecologica Municipal de Uso Multiple,Multiple Use Municipal Ecological Reserve,National,VI,Not Applicable,Terrestrial,0,0,371.39,371.318784809109,Not Applicable,0,Designated,2003,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555637349,555637349,PA,Laguna del Atuel,Laguna del Atuel,Reserva Natural Hídrica,Natural Water Reserve,National,VI,Not Applicable,Terrestrial,0,0,700,321.905094767593,Not Applicable,0,Designated,2017,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555637432,555637432,PA,Patagonia Azul,Patagonia Azul,Reserva de la Biósfera,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,Coastal,0,17820.7895173322,31020,30595.6937500866,Not Reported,0,Designated,2015,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555637445,555637445,PA,Dragones,Dragones,Refugio de Vida Silvestre,Wildlife Refuge,National,VI,Not Applicable,Terrestrial,0,0,40.43,36.9377475219552,Not Applicable,0,Designated,2004,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555643561,555643561,PA,Aconquija,Aconquija,Reserva Nacional,National Reserve,National,VI,Not Applicable,Terrestrial,0,0,240.06,120.463150638547,Not Applicable,0,Designated,2018,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,https://sib.gob.ar/archivos/PG_PNCAlisos_julio_2016_comp.pdf,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555643562,555643562,PA,Ciervo de los Pantanos,Ciervo de los Pantanos,Parque Nacional,National Park,National,II,Not Applicable,Terrestrial,0,0,52,55.5902451093195,Not Applicable,0,Designated,2018,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,https://sib.gob.ar/archivos/Plan_de_Gestion_de_la_RNO_2016_2021.pdf,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555643563,555643563,PA,Patagonia,Patagonia,Reserva Natural Silvestre,Wilderness Nature Reserve,National,Ib,Not Applicable,Terrestrial,0,0,387.87,391.412788862751,Not Applicable,0,Designated,2018,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555643564,555643564,PA,Namuncurá - Banco Burdwood II,Namuncurá - Banco Burdwood II,Reserva Nacional Estricta Marina,Marine Strict Nature Reserve,National,Ia,Not Applicable,Marine,24697.37,19733.839093611,24697.37,19733.839093611,Not Reported,0,Designated,2018,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555643565,555643565,PA,Namuncurá - Banco Burdwood II,Namuncurá - Banco Burdwood II,Reserva Nacional Marina,Marine National Reserve,National,VI,Not Applicable,Marine,7638.93,6121.49270855675,7638.93,6121.49270855675,Not Reported,0,Designated,2018,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555643566,555643566,PA,Yaganes,Yaganes,Parque Nacional Marino,Marine National Park,National,II,Not Applicable,Marine,55829.85,47173.0224964555,55829.85,47173.0224964555,Not Reported,0,Designated,2018,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555643567,555643567,PA,Yaganes,Yaganes,Reserva Nacional Estricta Marina,Marine Strict Nature Reserve,National,Ia,Not Applicable,Marine,68834.31,58234.8599189952,68834.31,58234.8599189952,Not Reported,0,Designated,2018,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555643568,555643568,PA,Yaganes,Yaganes,Reserva Nacional Marina,Marine National Reserve,National,VI,Not Applicable,Marine,13004.46,11061.8374225397,13004.46,11061.8374225397,Not Reported,0,Designated,2018,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555703454,555703454,PA,Namuncurá - Banco Burdwood I,Namuncurá - Banco Burdwood I,Reserva Nacional Marina,Marine National Reserve,National,VI,Not Applicable,Marine,5395.98,5906.47216173104,5395.98,5906.47216173104,Not Reported,0,Designated,2019,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555703455,555703455,PA,Namuncurá - Banco Burdwood I,Namuncurá - Banco Burdwood I,Parque Nacional Marino,Marine National Park,National,II,Not Applicable,Marine,22604.02,24834.1723761555,22604.02,24834.1723761555,Not Reported,0,Designated,2019,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555703456,555703456,PA,La Ascensión,La Ascensión,Reserva Natural Silvestre,Wilderness Nature Reserve,National,Ib,Not Applicable,Terrestrial,0,0,148.26,145.764510441524,Not Applicable,0,Designated,2019,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555703457,555703457,PA,Alto Iguazu,Alto Iguazu,Reserva Natural Silvestre,Wilderness Nature Reserve,National,Ib,Not Applicable,Terrestrial,0,0,0.78,0.749893185694189,Not Applicable,0,Designated,2019,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555703458,555703458,PA,Piedra del Fraile,Piedra del Fraile,Reserva Natural Silvestre,Wilderness Nature Reserve,National,Ib,Not Applicable,Terrestrial,0,0,50.05,48.0876701819133,Not Applicable,0,Designated,2019,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,https://sib.gob.ar/archivos/PG_PN_LOS_GLACIARES_2019-2029__1_.pdf,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555703459,555703459,PA,Cambyreta,Cambyreta,Reserva Natural Silvestre,Wilderness Nature Reserve,National,Ib,Not Applicable,Terrestrial,0,0,115.94,117.167411749907,Not Applicable,0,Designated,2019,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555745323,555745323,PA,Islote Lobos,Islote Lobos,Reserva Nacional,National Reserve,National,VI,Not Applicable,Terrestrial,0,0,34.862,34.9471266606858,Not Applicable,0,Designated,2022,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555745324,555745324,PA,Islote Lobos,Islote Lobos,Parque Nacional,National Park,National,II,Not Applicable,Marine,141.55,142.659460329009,143.8,155.810071469712,Not Reported,0,Designated,2022,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,555745325,555745325,PA,Parque Federal Campo San Juan,Parque Federal Campo San Juan,Reserva Natural Silvestre,Wilderness Nature Reserve,National,Ib,Not Applicable,Terrestrial,0,0,51.31,57.2344561763456,Not Applicable,0,Designated,2022,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales y provincia de Misiones,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555745326,555745326,PA,Ansenuza,Ansenuza,Parque Nacional,National Park,National,II,Not Applicable,Terrestrial,0,0,1859.39,1859.09439210303,Not Applicable,0,Designated,2022,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555745327,555745327,PA,Ansenuza,Ansenuza,Reserva Nacional,National Reserve,National,VI,Not Applicable,Terrestrial,0,0,4754.77,4519.15953954311,Not Applicable,0,Designated,2022,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555745328,555745328,PA,Uspallata,Uspallata,Reserva Natural de la Defensa,Nature Reserve of Defense,National,Not Reported,Not Applicable,Terrestrial,0,0,2153.75,2275.7472032745,Not Applicable,0,Designated,2021,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Ejercito Argentino,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555745329,555745329,PA,Martín Fierro,Martín Fierro,Reserva Natural de la Defensa,Nature Reserve of Defense,National,Not Reported,Not Applicable,Terrestrial,0,0,2.11,2.76185152066695,Not Applicable,0,Designated,2021,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Ejercito Argentino,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555745330,555745330,PA,Manantiales,Manantiales,Reserva Natural de la Defensa,Nature Reserve of Defense,National,Not Reported,Not Applicable,Terrestrial,0,0,3829.92,3711.57681188175,Not Applicable,0,Designated,2021,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Ejercito Argentino,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555745331,555745331,PA,Punta Delgada,Punta Delgada,Reserva Natural de la Defensa,Nature Reserve of Defense,National,Not Reported,Not Applicable,Terrestrial,0,0.001589532606649,5.5,6.34538534572729,Not Applicable,0,Designated,2021,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Servicio de Hidrografía Naval,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555745332,555745332,PA,Faro Querandí,Faro Querandí,Reserva Natural de la Defensa,Nature Reserve of Defense,National,Not Reported,Not Applicable,Terrestrial,0,0,0.44,0.446224853661612,Not Applicable,0,Designated,2021,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Servicio de Hidrografía Naval,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,14,14,PA,Tierra del Fuego,Tierra del Fuego,Parque Nacional,National Park,National,II,Not Applicable,Terrestrial,8.71,,689.099975586,,Not Applicable,0,Designated,1960,Federal or national ministry or agency,Not Applicable,Not Reported,Not Applicable,Administración de Parques Nacionales,Not Reported,State Verified,1935,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,61853,61853,PA,La Noria,La Noria,Reserva de Uso Múltiple,Multiple Use Reserve,National,VI,Not Applicable,Terrestrial,0,,0.85,,Not Applicable,0,Designated,1999,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,300020,300020,PA,Campo General Belgrano,Campo General Belgrano,Area de Conservación,Conservation Area,National,VI,Not Applicable,Terrestrial,0,,32.98,,Not Applicable,0,Designated,1996,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,300043,300043,PA,Isla Botija,Isla Botija,Reserva Natural de Uso Múltiple,Multiple Use Nature Reserve,National,VI,Not Applicable,Terrestrial,0,,7.59,,Not Applicable,0,Designated,1958,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,300047,300047,PA,Isla Deseada,Isla Deseada,Area de Uso Científico Bajo Protección Especial,Scientific Use Area Under Special Protection,National,VI,Not Applicable,Terrestrial,0,,4.9,,Not Applicable,0,Designated,1990,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,300055,300055,PA,Delta en Formación,Delta en Formación,Reserva Natural Integral,Integral Nature Reserve,National,Not Reported,Not Applicable,Terrestrial,0,,15,,Not Applicable,0,Designated,1999,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555587089,555587089,PA,Islote Coria,Islote Coria,Reserva de Uso Múltiple,Multiple Use Reserve,National,VI,Not Applicable,Terrestrial,0,,0.2,,Not Applicable,0,Designated,2005,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555587090,555587090,PA,Montecito de Lovera,Montecito de Lovera,Reserva de Uso Múltiple,Multiple Use Reserve,National,VI,Not Applicable,Terrestrial,0,,0.06,,Not Applicable,0,Designated,2001,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555587092,555587092,PA,Parana Guazu,Paraná Guazú,Reserva Natural Objetivo Definido Educativo,Nature Reserve,National,IV,Not Applicable,Terrestrial,0,,7.47,,Not Applicable,0,Designated,2011,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555587094,555587094,PA,De los Ombúes,De los Ombúes,Reserva Natural Municipal,Municipal Nature Reserve,National,VI,Not Applicable,Terrestrial,0,,0.03,,Not Applicable,0,Designated,2002,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555587095,555587095,PA,El Alisal (Isla El Espinillo),El Alisal (Isla El Espinillo),Paisaje Protegido,Protected Landscape,National,V,Not Applicable,Terrestrial,0,,2.46,,Not Applicable,0,Designated,2000,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555587098,555587098,PA,El Chañar,El Chañar,Reserva Natural de Uso Múltiple,Multiple Use Nature Reserve,National,VI,Not Applicable,Terrestrial,0,,7.5,,Not Applicable,0,Designated,1996,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555587108,555587108,PA,Cerro Chalten,Cerro Chalten,Monumento Natural,Nature Monument,National,III,Not Applicable,Terrestrial,0,,0.58,,Not Applicable,0,Designated,2000,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555587109,555587109,PA,La Florida,La Florida,Reserva Provincial,Provincial Reserve,National,VI,Not Applicable,Terrestrial,0,,22.7,,Not Applicable,0,Designated,2004,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636306,555636306,PA,Abayuva,Abayuva,Paisaje Protegido,Protected Landscape,National,Not Reported,Not Applicable,Terrestrial,0,,2.15,,Not Applicable,0,Designated,1995,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636307,555636307,PA,Aconquija,Aconquija,Parque Provincial,Provincial Park,National,Not Reported,Not Applicable,Terrestrial,0,,5,,Not Applicable,0,Designated,1936,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636308,555636308,PA,Arboretum L.N. Alem,Arboretum L.N. Alem,Reserva de Uso Múltiple,Multiple Use Reserve,National,Not Reported,Not Applicable,Terrestrial,0,,0.36,,Not Applicable,0,Designated,1994,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636309,555636309,PA,Arroyo Ayui Grande,Arroyo Ayui Grande,Reserva Privada,Private Reserve,National,Not Reported,Not Applicable,Terrestrial,0,,2.15,,Not Applicable,0,Designated,2000,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636310,555636310,PA,Augusto Schulz,Augusto Schulz,Reserva de Recursos,Resource Reserve,National,Not Reported,Not Applicable,Terrestrial,0,,24.91,,Not Applicable,0,Designated,1999,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636312,555636312,PA,Bajo De Veliz,Bajo De Veliz,Parque Provincial,Provincial Park,National,Not Reported,Not Applicable,Terrestrial,0,,60,,Not Applicable,0,Designated,1989,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636313,555636313,PA,Caleta Valdés,Caleta Valdés,Reserva Natural Turística,Natural Tourist Reserve,National,Not Reported,Not Applicable,Terrestrial,0,,100,,Not Applicable,0,Designated,1977,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636314,555636314,PA,Camino La Luisa,Camino La Luisa,Paisaje Protegido,Protected Landscape,National,Not Reported,Not Applicable,Terrestrial,0,,0,,Not Applicable,0,Designated,2011,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636315,555636315,PA,Caraguatay,Caraguatay,Reserva Natural Ictica,Ictica Natural Reserve,National,Not Reported,Not Applicable,Terrestrial,0,,0.52,,Not Applicable,0,Designated,1979,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636316,555636316,PA,Carpincho,Carpincho,Reserva de Uso Múltiple,Multiple Use Reserve,National,Not Reported,Not Applicable,Terrestrial,0,,3.75,,Not Applicable,0,Designated,1989,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
